point_group,order,max_rotation_order,confidence,tolerance_used,method,conformer_index,smiles,assembly_index
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@]1([H])[C@]2([H])O[C@@]3([H])[C@]2([H])[C@]31[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@]1([H])[N@H+]2[C@@]3([H])[C@]1([H])C([H])([H])[C@@]23[H],9.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[N@H+]1[C@@]2([H])[C@@]3([H])C([H])([H])[C@]1([H])[C@@]23[H],9.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]1([H])[C@]2([H])[N@@H+]3C([H])([H])[C@@]1([H])[C@@]32[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]1([H])[C@]2([H])C([H])([H])[C@@]3([H])[C@]2([H])[C@@]13[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]1([H])[C@]2([H])[N@@H+]3[C@@]1([H])C([H])([H])[C@@]32[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]1([H])[C@]2([H])O[C@@]3([H])[C@]2([H])[C@]31[H],9.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[C@@]2([H])[C@]3([H])C([H])([H])[C@@]([H])(C3([H])[H])[C@@]12[H],9.59
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[C@@]2([H])[C@]1([H])[C@@]1([H])O[C@]2([H])C1([H])[H],9.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[C@]2([H])C([H])([H])[C@@]1([H])[C@@]1([H])O[C@@]21[H],9.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N1[C@@]2([H])[C@]1([H])[C@]1([H])O[C@@]2([H])C1([H])[H],9.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[C@]2([H])O[C@@]1([H])[C@]1([H])O[C@@]12[H],9.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])C([H])([H])[C@]2([H])[C@@]1([H])[C@]1([H])C([H])([H])[C@]21[H],9.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[C@@]2([H])[C@]1([H])[C@@]1([H])OC([H])([H])[C@]12[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[N@H+]2[C@]1([H])[C@@]1([H])OC([H])([H])[C@@]21[H],9.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])C([H])([H])[C@]2([H])[C@]3([H])O[C@]3([H])[C@]12[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N1[C@]2([H])[C@]3([H])OC([H])([H])[C@]3([H])[C@]12[H],9.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])O[C@@]2([H])[C@@]3([H])O[C@@]3([H])[C@@]12[H],9.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N1[C@@]2([H])[C@]1([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]21[H],9.5
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N1[C@@]2([H])[C@]1([H])[C@@]1([H])[N@@H+](C([H])([H])[H])[C@@]21[H],9.5
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])[N@H+]1[C@@]2([H])[C@@]3([H])O[C@@]3([H])[C@@]12[H],9.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]O[C@@]1([H])[C@@]2([H])[C@@]3([H])N([H])[C@@]3([H])[C@@]12[H],9.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]O[C@@]1([H])[C@@]2([H])[C@@]3([H])O[C@@]3([H])[C@@]12[H],9.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N1[C@@]2([H])[C@]1([H])C([H])([H])[N@H+]1C([H])([H])[C@]12[H],9.5
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[N@H+]2C([H])([H])[C@@]2([H])[C@@]2([H])O[C@@]12[H],9.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[C@]2([H])C([H])([H])[C@]2([H])[C@]2([H])C([H])([H])[C@]12[H],9.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[C@@]2([H])C([H])([H])[C@@]3([H])O[C@@]3([H])[C@@]12[H],9.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N1[C@]2([H])[C@]3([H])N([H])[C@]3([H])C([H])([H])[C@]12[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N1[C@@]2([H])[C@@]3([H])O[C@@]3([H])C([H])([H])[C@@]12[H],9.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[C@]2([H])O[C@]2([H])[C@]2([H])O[C@]12[H],9.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[C@@]2([H])[C@@]3([H])C([H])([H])[C@@]3([H])O[C@@]12[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])C([H])([H])C1([H])[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],8.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])[C@]1([H])OC1([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[NH+]([C@]2([H])C([H])([H])[C@]2([H])C([H])([H])[H])C1([H])[H],8.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])C([H])([H])C1([H])[N@@H+]1C([H])([H])[C@]1([H])C([H])([H])[H],8.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N1[C@@]([H])([C@]2([H])N([H])C2([H])[H])[C@@]1([H])C([H])([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N1[C@@]([H])([C@]2([H])OC2([H])[H])[C@@]1([H])C([H])([H])[H],8.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])C([H])([H])C1([H])[C@]1([H])O[C@]1([H])C([H])([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N1C([H])([H])[C@]1([H])[C@]1([H])O[C@]1([H])C([H])([H])[H],8.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]1([H])O[C@@]1([H])[C@]1([H])OC1([H])[H],7.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[N@H+]1C([H])([H])[C@@]1([H])C1([H])C([H])([H])C1([H])[H],8.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N1C([H])([H])[C@]1([H])[C@@]1([H])[N@@H+](C([H])([H])[H])C1([H])[H],8.17
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[N@H+]1C([H])([H])[C@@]1([H])[C@]1([H])OC1([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]1([H])C([H])([H])[C@@]1([H])C1([H])C([H])([H])C1([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]1([H])C([H])([H])[C@@]1([H])[C@]1([H])OC1([H])[H],7.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]1([H])C([H])([H])[C@@]1([H])[NH+]1C([H])([H])C1([H])[H],8.09
C3v,6,3,0.89,0.5,pymatgen,0.0,[H]C1([H])[C@]2([H])C([H])([H])[C@]3([H])C([H])([H])[C@@]1([H])[C@]23[H],9.59
C3v,6,3,0.89,0.5,pymatgen,0.0,[H]C1([H])[C@]2([H])[NH+]3[C@@]1([H])C([H])([H])[C@]3([H])C2([H])[H],9.59
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[C@@]2([H])C([H])([H])[C@@]3([H])O[C@]1([H])[C@@]23[H],9.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[N@H+]2C([H])([H])[C@@]3([H])O[C@]1([H])[C@@]23[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1=C([H])[C@@]2([H])C([H])([H])[C@@]3([H])[C@]1([H])[C@]32[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1=C([H])[C@@]2([H])O[C@@]3([H])[C@]1([H])[C@]32[H],9.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][C-]1[C@H]2C([H])([H])[C@]3([H])[C@@]2([H])[C@]3([H])C1([H])[H],9.5
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[NH2+][C@H]2O[C@]3([H])[C@@]2([H])[C@]13[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])C([H])([H])[C@]2([H])[C@]3([H])C([H])([H])[C@@]1([H])[C@@]32[H],9.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])O[C@@]2([H])C([H])([H])[C@@]3([H])[C@]1([H])[C@]32[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])O[C@]2([H])[C@]3([H])C([H])([H])[C@@]1([H])[C@]23[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[N@H+]2[C@@]3([H])[C@]1([H])OC([H])([H])[C@@]23[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])C([H])([H])[C@@]2([H])O[C@@]3([H])[C@]1([H])[C@]32[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])O[C@@]2([H])[C@@]3([H])O[C@]1([H])[C@@]23[H],9.2
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]C1([H])[C@@]2([H])[C@]3([H])[N@@H+]4[C@@]2([H])[C@]4([H])[C@]13[H],10.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[C@]2([H])[C@]3([H])[N@H+]4[C@]3([H])[C@]2([H])[C@]41[H],10.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[C@@]2([H])[C@@]3([H])[C@]1([H])[C@@]1([H])[C@]2([H])[C@@]31[H],10.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[N@H+]2[C@@]3([H])[C@]1([H])[C@@]1([H])[C@]2([H])[C@@]31[H],10.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[C@]2([H])[N@H+]3[C@]4([H])[C@@]([H])([C@@]42[H])[C@]31[H],10.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][C@]12O[C@]3([H])[C@@]1([H])[N@H+]1[C@]3([H])[C@]12[H],10.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][C@]12O[C@]3([H])[C@@]1([H])[C@@]1([H])[C@]3([H])[C@@]21[H],10.7
D2d,4,2,0.81,0.5,pymatgen,0.0,[H]C1([H])[C@]2([H])[C@@]3([H])[C@]2([H])[C@@]2([H])[C@]1([H])[C@]23[H],10.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[N@@H+]2[C@@]3([H])[C@]2([H])[C@@]2([H])[C@]1([H])[C@@]32[H],10.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[C@@]2([H])[C@@]3([H])[N@@H+]4[C@]([H])([C@]32[H])[C@@]41[H],10.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][C@]12O[C@]3([H])[C@]4([H])[C@@]1([H])[C@@]2([H])[C@]34[H],10.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1c([H])c([H])nn1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1onc([H])c1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1c([H])nnn1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1onnc1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1c([H])nn([H])c1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1nnn([H])c1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1c([H])noc1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1nnoc1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1nc([H])no1,5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1nn([H])c([H])c1[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1nc([H])n([H])n1,5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1nn([H])nc1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1nnn([H])n1,5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1noc([H])c1[H],5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1noc([H])n1,5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1nonc1[H],5.67
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#Cc1nnon1,5.5
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nn2c(c1[H])C([H])([H])C2([H])[H],7.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nnn2c1C([H])([H])C2([H])[H],7.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nc2n(n1)C([H])([H])C2([H])[H],7.58
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn([H])c(C([H])([H])[H])c1C([H])([H])[H],6.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc(C([H])([H])[H])c1C([H])([H])[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]n1nnc(C([H])([H])[H])c1C([H])([H])[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])c1nnoc1C([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn([H])c(C([H])([H])[H])c1N([H])[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc(C([H])([H])[H])c1N([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]N([H])c1nnn([H])c1C([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N([H])c1nnoc1C([H])([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn([H])c(N([H])[H])c1C([H])([H])[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N([H])c1c(C([H])([H])[H])nnn1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc(N([H])[H])c1C([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N([H])c1onnc1C([H])([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1c([H])nn([H])c1C([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nnn([H])c1C([H])([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nnoc1C([H])([H])[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1c(C([H])([H])[H])c([H])nn1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(C([H])([H])[H])nn([H])c1C([H])([H])[H],6.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(C([H])([H])[H])noc1C([H])([H])[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(N([H])[H])nn([H])c1C([H])([H])[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(N([H])[H])noc1C([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nn([H])c(C([H])([H])[H])c1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1noc(C([H])([H])[H])c1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nnc(C([H])([H])[H])c([H])n1,6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nnc([H])c(C([H])([H])[H])n1,6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nnnnc1C([H])([H])[H],5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(C([H])([H])[H])c(C([H])([H])[H])nn1[H],6.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(C([H])([H])[H])c(N([H])[H])nn1[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nn([H])c([H])c1C([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1onc(C([H])([H])[H])c1C([H])([H])[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1onc(N([H])[H])c1C([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1noc([H])c1C([H])([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]n1nc(C([H])([H])[H])nc1C([H])([H])[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])c1noc(C([H])([H])[H])n1,6.2
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]N([H])c1nc(C([H])([H])[H])n([H])n1,6.2
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]N([H])c1noc(C([H])([H])[H])n1,6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nc(C([H])([H])[H])n([H])n1,6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1noc(C([H])([H])[H])n1,5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nnc(C([H])([H])[H])nc1[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nnnc(C([H])([H])[H])n1,5.96
C2v,4,2,0.81,0.5,pymatgen,0.0,[H]n1c(C([H])([H])[H])nnc1C([H])([H])[H],6.31
C2v,4,2,0.81,0.5,pymatgen,0.0,[H]C([H])([H])c1nnc(C([H])([H])[H])o1,6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]n1nc(C([H])([H])[H])n([H])c1=O,6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]n1nc(C([H])([H])[H])oc1=O,5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(C([H])([H])[H])nn([H])c1N([H])[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])c1nc(C([H])([H])[H])nn1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1c([H])c(C([H])([H])[H])nn1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nc(C([H])([H])[H])nn1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(N([H])[H])c(C([H])([H])[H])nn1[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1c(C([H])([H])[H])nn([H])c1[H],6.2
C2v,4,2,0.81,0.5,pymatgen,0.0,[H]n1nc(C([H])([H])[H])c(C([H])([H])[H])n1,6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N([H])c1nn([H])nc1C([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nn([H])nc1C([H])([H])[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1ON=C(C([H])([H])[H])O1,6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]n1c(C([H])([H])[H])noc1=O,5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])c1noc(=O)o1,5.82
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(C([H])([H])[H])noc1N([H])[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])c1nc(C([H])([H])[H])no1,6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1onc(C([H])([H])[H])c1N([H])[H],6.2
C2v,4,2,0.81,0.5,pymatgen,0.0,[H]C([H])([H])c1nonc1C([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N([H])c1nonc1C([H])([H])[H],6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nn([H])c(C([H])([H])C([H])([H])[H])c1[H],6.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1noc(C([H])([H])C([H])([H])[H])c1[H],6.31
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]c1nnn([H])c1C([H])([H])C([H])([H])[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nnoc1C([H])([H])C([H])([H])[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nn([H])c([H])c1C([H])([H])C([H])([H])[H],6.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1c(C([H])([H])C([H])([H])[H])nnn1[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1noc([H])c1C([H])([H])C([H])([H])[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1onnc1C([H])([H])C([H])([H])[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nc(C([H])([H])C([H])([H])[H])n([H])n1,6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1noc(C([H])([H])C([H])([H])[H])n1,6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1c(C([H])([H])C([H])([H])[H])nn([H])c1[H],6.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nc(C([H])([H])C([H])([H])[H])nn1[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nn([H])nc1C([H])([H])C([H])([H])[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]n1nnc(C([H])([H])C([H])([H])[H])n1,6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1onc(C([H])([H])C([H])([H])[H])c1[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nc(C([H])([H])C([H])([H])[H])no1,6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nonc1C([H])([H])C([H])([H])[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])([H])c1nnon1,6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nn(C([H])([H])C([H])([H])[H])c([H])c1[H],6.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nnn(C([H])([H])C([H])([H])[H])c1[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nc([H])n(C([H])([H])C([H])([H])[H])n1,6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nnc([H])n1C([H])([H])C([H])([H])[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nnnn1C([H])([H])C([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn(C([H])([H])C([H])([H])[H])nc1[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nnn(C([H])([H])C([H])([H])[H])n1,6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])C([H])([H])n1nnnn1,6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn(C([H])([H])[H])c([H])c1C([H])([H])[H],6.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(C([H])([H])[H])nnn1C([H])([H])[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn(C([H])([H])[H])c([H])c1N([H])[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(N([H])[H])nnn1C([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1c([H])nn(C([H])([H])[H])c1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nnn(C([H])([H])[H])c1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1c(C([H])([H])[H])nn(C([H])([H])[H])c1[H],6.41
Cs,2,1,0.73,0.5,pymatgen,2.0,[H]c1c(N([H])[H])nn(C([H])([H])[H])c1[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nn(C([H])([H])[H])c([H])c1[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nc(C([H])([H])[H])nn1C([H])([H])[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nc(N([H])[H])nn1C([H])([H])[H],6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nc([H])n(C([H])([H])[H])n1,6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn([H])c(=O)n1C([H])([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1onc([H])[n+]1C([H])([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1noc(=O)n1C([H])([H])[H],5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nn(C([H])([H])[H])nc1C([H])([H])[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nn(C([H])([H])[H])nc1N([H])[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]Oc1nn(C([H])([H])[H])nc1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn(C([H])([H])[H])c(C([H])([H])[H])c1[H],6.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn(C([H])([H])[H])c(N([H])[H])c1[H],6.31
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1c([H])c([H])nn1C([H])([H])[H],6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nc(C([H])([H])[H])n(C([H])([H])[H])n1,6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]c1nc(N([H])[H])n(C([H])([H])[H])n1,6.2
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]Oc1nc([H])nn1C([H])([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn(C([H])([H])[H])c(=O)n1[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][N-]c1oc([H])n[n+]1C([H])([H])[H],6.08
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nn(C([H])([H])[H])c(=O)o1,5.96
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])c1nnn(C([H])([H])[H])n1,6.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])c1nnn(C([H])([H])[H])n1,6.08
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]Oc1nnn(C([H])([H])[H])n1,5.96
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]c1nnn(C([H])([H])[H])c1C([H])([H])[H],6.31
