mol_index,smiles,assembly_index,current_pg,current_order,trusted_pg,trusted_order,tolerance,exact_label_match,order_match,order_abs_delta,current_pg_coarse,trusted_pg_coarse,coarse_label_match,coarse_order_match
88483,[H]N1C(=O)N(C([H])([H])[H])C([H])([H])C12C([H])([H])C2([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88484,[H]C([H])([H])N1C(=O)OC2(C1([H])[H])C([H])([H])C2([H])[H],8.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88625,[H]C([H])([H])N1C(=O)C2(C1([H])[H])C([H])([H])C([H])([H])C2([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
89102,[H]O[C@@]1([H])C([H])([H])[C@]2([H])N(C([H])=O)[C@]2([H])C1([H])[H],7.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
89682,[H]O[C@@]1([H])C([H])([H])[C@@]2([H])[C@@]3([H])O[C@@]3([H])[C@@]2([H])C1([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
88230,[H]O[C@]1([H])C([H])([H])[C@]2([NH2+][C+]([H])OC2([H])[H])C1([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95199,[H]N([H])/C(=N\C([H])([H])[H])C(=O)C#CC([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95202,[H]N([H])C(=O)C(=O)/C(=N/C([H])([H])[H])N([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95206,[H]N([H])/C(=N\C([H])([H])[H])C(=O)C1([H])C([H])([H])C1([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95210,[H]C#CC([H])([H])C(=O)/C(=N/C([H])([H])[H])N([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95211,[H]N([H])/C(=N\C([H])([H])[H])C(=O)C([H])([H])C#N,7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95536,[H]N1[C@@]2([H])[C@]3([H])OC([NH2+]C([H])([H])[H])[C@@]2([H])[C@]13[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95231,[H]C(=O)N(C([H])=O)/C(=N/C([H])([H])[H])N([H])[H],6.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95235,[H]N([H])/C(=N\C([H])([H])[H])C1=NC([H])([H])C([H])([H])O1,6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95244,[H]C#CC(=O)N([H])/C(=N/C([H])([H])[H])N([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95245,[H]/N=C(\C([H])=O)N([H])/C(=N/C([H])([H])[H])C([H])([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
92305,[H]O[C@]1(C([H])([H])[H])C([H])([H])O[C@]([H])(C([H])([H])[H])OC1([H])[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95249,[H]C([H])([H])[NH2+]C(OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95258,[H]C([H])([H])C#CC([H])([H])OC([NH2+]C([H])([H])[H])C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95170,[H]C([H])([H])C1([H])C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C1([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95260,[H]C([H])([H])[NH2+]C(OC([H])([H])C(=O)C([H])([H])[H])C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95264,[H]N([H])/C(OC([H])([H])C(=O)[O-])=[N+](/[H])C([H])([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95270,[H]C#CC([H])([H])C([H])([H])OC([NH2+]C([H])([H])[H])C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95271,[H]C([H])([H])[NH2+]C(OC([H])([H])C([H])([H])C#N)C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95280,[H]C#C/C(=N\C([H])([H])[H])N([H])C(=O)C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95295,[H]N(/C(C#N)=N/C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],7.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95302,[H]/N=C(\[H])N([H])/C(=N/C([H])([H])[H])C(=O)C([H])([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95215,[H][N-][C+]([H])OC(=O)/C(=N/C([H])([H])[H])N([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
95248,[H]C(=O)C(=O)N([H])/C(=N/C([H])([H])[H])N([H])[H],7.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
92487,[H]C#C[C@@]1([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@@]1([H])O[H],5.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
92496,[H]C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])C([H])([H])[C@@]12[H],4.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
92497,[H]C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]2([H])O[C@@]12[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
92511,[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(O[H])[C@@]2([H])O[C@]21[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
92677,[H]C([H])([H])[C@]1([H])OC([H])([H])[C@@]([H])(C#N)C([H])([H])O1,6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
90013,[H]O[C@@]1([H])C([H])([H])[C@@]2([H])O[C@]([H])(C([H])=C2[H])C1([H])[H],5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
92683,[H]C#C[C@]1([H])OC([H])([H])[C@@]([H])(O[H])C([H])([H])O1,5.0,Cs,2,C1,1,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
92685,[H]C(=O)[C@]1([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],4.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
92691,[H]C(=O)[C@]1([H])OC([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])O1,6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
92692,[H]C(=O)[C@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])OC1([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
93436,[H]C([H])([H])C1([H])OC([H])([H])C2(C([H])([H])O1)C([H])([H])C2([H])[H],6.0,C1,1,Cs,2,0.5,False,False,1,LOW_SYM,LOW_SYM,True,True
